genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000382085	3.0	1.0	4.666323886201641e-43	6.192638262559016e-36	6.263804135531932e-43	1.0	1.9854567013714584e-36	5.253950759121719e-32	3.92940027160051e-33	1.448853064180515e-32	7.912192206743881e-23	0.0	3.7004256703241163e-39	1.2433527244692681e-30	1.6516544479610889e-40	1.807675018979014e-43	8.989976766885371e-29
G001438045	7.0	1.0	1.3320055164325728e-38	2.2296021520747085e-29	3.9843119236147524e-41	1.9357064133535897e-31	4.847757030421947e-26	5.921292438635665e-34	3.709237035067791e-42	1.0	2.4377038478538872e-29	4.5308175264873874e-30	5.1232762482270097e-20	2.136855408900858e-36	3.085287751035936e-36	4.289660239977233e-37	4.0956131056999655e-29
G000428145	9.0	1.0	1.736991842880313e-37	7.686770089405567e-31	2.5786601026078816e-29	2.832660185192477e-33	3.99174321306594e-22	3.1222094039851518e-25	2.6637843027736178e-40	3.7390797736795234e-16	1.373629264804152e-13	1.0	6.597092121452354e-19	9.082887735411491e-19	1.6177262095428564e-38	1.4704219804350127e-34	3.676741395981558e-26
G001187595	2.0	1.0	5.743745281141535e-38	0.0	1.0	8.433851461268321e-34	5.906893192460647e-36	8.148424426521195e-14	2.7152329758913034e-39	2.459972167370202e-38	4.932570594423356e-43	0.0	0.0	6.43532306756529e-41	2.3787964898812148e-33	1.2443530363204376e-41	8.853594274195342e-39
G000318295	6.0	1.0	3.554903934475853e-33	2.4610577682227508e-33	4.694349855488137e-43	3.084450514439859e-37	4.2812617762338627e-35	5.687927079152391e-38	1.0	2.382207389352189e-44	6.121405772978145e-35	3.0755540155366265e-31	2.1097717057516583e-27	6.2313207127972246e-18	1.4468409077288141e-27	8.407790785948902e-45	2.4244497651377038e-23
G900142495	11.0	1.0	1.9641923217893902e-19	1.8868975189289573e-14	7.749166918890278e-21	4.007366445521661e-22	1.6536898058680991e-24	8.339505688788914e-19	8.468367744237162e-14	3.805098535419665e-30	1.1361011683666685e-21	6.811768730630786e-22	1.5761446807442662e-17	1.0	1.8363985703796297e-24	1.9763103488839495e-24	6.3749423322406306e-15
G001796675	4.0	1.0	1.64570135968906e-27	3.7071102197108257e-31	3.6586089966667454e-26	1.587611854274088e-22	1.0	9.363143227107419e-17	3.3153995232801266e-37	7.277639675567971e-29	9.035827858720186e-17	4.2647215539192465e-18	9.18596775734346e-17	4.465936745168568e-15	2.0206407029972063e-23	2.6799139296596053e-11	5.719228498406977e-18
G000469445	3.0	1.0	2.7333953810662967e-34	2.320054956545624e-30	2.085615341816674e-33	1.0	1.1746871040268524e-25	4.630693653134594e-16	3.1594381431093345e-38	7.778174441935966e-25	1.634023473009368e-33	7.401171408876288e-34	2.2712677283005506e-17	6.158977407938471e-12	1.028101878935394e-29	1.1832666797380475e-20	3.841244784961499e-19
G001782685	12.0	1.0	1.6675878431007783e-17	1.6449427744025646e-26	1.42188961479589e-36	3.929322331881682e-27	1.658845307706558e-24	4.634239808621027e-26	7.583218192788523e-27	5.159252934219476e-32	1.7391722632908025e-38	3.9355074790318103e-32	1.6642202114842813e-24	8.775952930560731e-24	1.0	2.7346941318772745e-30	9.606268152749004e-17
G001521855	14.0	1.0	0.0	3.7107047550793246e-38	0.0	1.0015305733582224e-38	1.6833794272701487e-34	3.857580452319066e-38	0.0	4.15255428245069e-33	5.964215714038277e-31	4.4463474222616274e-33	4.614638695130625e-27	6.620749997673099e-31	3.6008838092679995e-34	9.248569864543793e-44	1.0
G001488575	13.0	1.0	8.255765778932393e-31	1.811891358282608e-31	0.0	0.0	4.405560174857742e-24	1.7486803536309392e-41	1.3236665294012222e-41	0.0	0.0	3.923635700109488e-44	0.0	9.235547597914822e-39	0.0	1.0	0.0
G000422425	8.0	1.0	0.0	7.057315089648657e-35	0.0	9.823130260886254e-40	2.136132717791063e-26	9.560826290937061e-32	0.0	9.059499696956845e-33	1.0	6.163566974680005e-25	7.562318511326431e-23	1.3464744992397868e-29	8.777314380189285e-34	5.465064010866787e-44	6.7107993724828125e-28
G001438725	2.0	1.0	9.97085458967761e-32	2.880998603808866e-28	1.0	6.052719221617902e-28	1.3000488302559796e-22	2.6857158622313125e-19	1.6700987392980036e-29	2.4220672284990936e-21	3.0628788536731787e-28	1.864748456376236e-24	1.306092360945819e-31	5.515924605297275e-27	3.459418612045353e-22	9.378578715112455e-26	1.6081675850783776e-27
G000738435	7.0	1.0	6.754258598045618e-43	6.265763986810933e-33	0.0	1.164241864380962e-28	8.483244737364538e-28	9.66178847217163e-34	1.9968503116628643e-42	1.0	8.240044642638567e-36	4.061177522963107e-32	1.7604277516203744e-20	2.6496384526151762e-36	1.4901778933463458e-37	1.0094681141634356e-35	4.799537792034516e-30
G001025035	1.0	0.9902443885803223	8.500718769083441e-25	0.9902443885803223	5.214808854354451e-34	1.6129215270514812e-36	0.009755535051226616	6.77236180546617e-14	1.508565619691339e-38	3.4872437344827416e-29	3.8716711348691594e-17	1.871532366412055e-17	3.4722644204343567e-10	3.2138635761108744e-28	6.545325090767254e-20	3.343888081808557e-15	4.118161540944687e-12
G000376225	5.0	1.0	3.50320973368852e-33	3.6310958783447043e-32	2.9485022506478245e-18	7.41660642408824e-18	1.80669057387553e-20	1.0	2.6190716677866174e-34	1.766538256556518e-25	1.2611686178923354e-43	5.871831297527785e-26	2.558786795525702e-15	3.794767962034588e-20	4.2768567070957057e-19	1.341179696525491e-28	6.842327908619599e-19
G000477955	4.0	1.0	4.788193409845894e-25	4.368968728463152e-12	2.8163036895633834e-26	3.833879387841568e-20	1.0	1.3084341636894085e-19	3.9612937108586234e-32	2.246192151281554e-19	2.5183477485578873e-15	1.9702638826002428e-11	3.195277739399566e-16	3.20926057465484e-26	2.1498824785862395e-19	1.57159728117615e-20	4.998457227033384e-18
G001298265	7.0	1.0	0.0	5.491268292149661e-41	0.0	0.0	9.111130439416333e-35	0.0	0.0	1.0	2.0539905546751902e-36	4.126057154221607e-26	1.2170986505928051e-27	2.2109687170116964e-41	0.0	8.407790785948902e-44	2.1204448362163132e-41
G000990725	12.0	1.0	5.238765794595129e-15	1.0314542765783346e-26	6.845715245539746e-21	3.456626323377156e-27	5.750883513317849e-26	3.36567351226896e-20	2.3014533697009238e-32	2.4877236475352343e-25	1.9770865769142587e-32	1.670235010878631e-26	2.6925717933517926e-24	8.438951236305953e-23	1.0	4.3638693274547906e-28	8.116435719048368e-15
G000309585	2.0	1.0	1.0795916442104512e-32	5.076238265667569e-27	1.0	2.3398543825609174e-25	1.013474947094014e-24	3.4610139412311996e-23	0.0	1.6580027843552435e-18	2.6854235697021777e-23	1.2011344070092073e-21	6.859280145251562e-29	3.153062401100807e-27	2.958414439411422e-27	6.65378820679844e-32	1.9875326192177845e-29
G000430745	2.0	1.0	4.034198148944716e-41	0.0	1.0	5.0196521019706596e-24	7.977380504793256e-31	5.105104101397518e-16	1.1061080417001172e-33	2.11916328937357e-32	1.2307043892779138e-40	5.855045149280629e-37	3.1501091387129385e-39	1.4052393764825915e-27	6.622951087335127e-30	1.4907445971711504e-32	2.163717217151798e-30
G001570425	4.0	1.0	7.703361411049131e-37	6.086932283691092e-16	5.78483682623566e-25	3.404791151519138e-26	1.0	7.449774712290392e-20	5.336362904816343e-32	3.57584750433904e-19	3.671707631404512e-27	3.09061288930948e-13	4.8416470586571677e-23	8.933585357158426e-18	2.5288178543789553e-33	1.6613003657165803e-19	8.521415465156078e-29
G000990965	0.0	1.0	1.0	8.31431429600154e-27	8.555289563612311e-29	6.713533964696403e-22	3.6365205358401117e-22	2.217644197494754e-27	4.213722097211759e-16	9.303576038915337e-25	3.7431069794699073e-37	3.872260225891008e-33	8.595477727094721e-25	1.805942820196536e-24	1.4585951037195152e-19	8.025404485782541e-28	1.9387564662545963e-18
G000379665	6.0	1.0	7.3936537389029365e-22	5.691018985447285e-27	1.334629293509898e-24	2.5667262582634184e-29	9.072113707932988e-20	7.807618348501175e-14	1.0	3.675816752769372e-33	1.233142648605839e-43	1.0820618280392691e-31	3.3752703979129605e-32	1.599240217250303e-14	1.705525034329451e-18	1.1601046532342824e-22	1.7240500543403057e-18
G000979995	13.0	1.0	4.0861248914583203e-29	3.432310527219918e-24	2.1454240875479173e-28	6.092050309927369e-21	7.268472438450407e-17	3.709400681191967e-24	5.355617706312521e-23	1.8856671751936054e-29	5.523559557338747e-30	9.166600456628202e-34	3.288222992503531e-12	1.0969065086414614e-17	7.777224850621306e-25	1.0	9.615066707488609e-17
G000196275	4.0	1.0	4.0057573953127794e-39	1.7435325876089788e-20	2.169564464742098e-34	5.892051998291862e-32	1.0	9.44611887240547e-18	1.619760894913056e-41	2.0070121430390526e-16	5.818870304061476e-27	1.7613588473022504e-23	1.2765566546439944e-17	2.3075508581570892e-20	3.0666015593284297e-41	9.398828350536742e-23	4.323104488739516e-23
G001822215	0.0	1.0	1.0	3.370171328173613e-27	7.006492321624085e-45	3.842674105719406e-30	1.019976636287595e-29	3.8853320473662475e-37	3.9296919999684225e-37	1.1156453194057077e-36	2.620428128287408e-43	1.0304186606963284e-36	3.1786756323207044e-28	1.168577738252241e-17	9.741342163035098e-22	1.0042312891264097e-31	1.6539148060692181e-19
G001771345	14.0	0.9836861491203308	4.221552808303386e-05	1.2628951729378507e-21	3.092739595215074e-18	1.4690737208062428e-15	1.2668249782521457e-10	6.939836757456641e-16	1.6853619221863685e-30	1.9726934624486603e-05	1.0852481500046736e-25	1.0132935372250497e-16	1.867429773483309e-06	0.01625005528330803	2.009443636876232e-13	2.0385018117963227e-08	0.9836861491203308
G000017265	7.0	1.0	1.9927411216253028e-36	2.5722511782134104e-24	5.086401671827264e-32	1.2268424107102346e-39	2.223805759113483e-17	1.626793956969466e-21	0.0	1.0	1.832553927335543e-27	4.76965946664791e-15	2.6215284825749363e-13	3.262964883368486e-15	0.0	1.5028344319669564e-29	9.855292327795447e-32
G000436215	3.0	1.0	6.442479657257005e-18	7.712413498041022e-23	1.401298464324817e-45	1.0	6.354437654784158e-19	1.8743197473649482e-31	2.0724474723189253e-28	1.454051069439515e-26	3.2417008277045335e-22	9.195300344201563e-38	9.724379709819575e-21	1.711189384211593e-24	5.052608357104401e-28	2.293851971731387e-19	4.711086608949683e-16
G000425585	11.0	1.0	2.4705394158590787e-33	5.0284371666373135e-36	9.605801292546697e-30	3.0782058552234053e-24	1.7372652404404692e-20	2.3524887374037396e-20	2.320985040728323e-22	3.5443117661022345e-35	1.83435648942993e-29	2.0252091542715222e-23	1.7911853687517987e-16	1.0	2.0487622689820146e-22	3.4008201349700676e-33	1.1452752725848625e-26
G000455825	1.0	1.0	5.6109967127127514e-36	1.0	7.104809079224834e-33	7.679115584499998e-43	3.0446781930535077e-16	7.314106460915339e-27	1.2680304886331428e-30	5.9314644056562316e-27	2.573662596520841e-33	3.204541731979324e-24	8.647687256400504e-29	1.950201437992777e-26	4.097417352583386e-33	8.803255532708175e-22	4.437221468930283e-30
G000382125	6.0	1.0	7.22051628045383e-27	1.0893295191130608e-25	1.875693077415014e-31	6.41388092155375e-20	5.216607518574075e-16	8.529571790565398e-23	1.0	1.0390863221796684e-22	4.904633863169783e-28	1.245792728466088e-23	1.850274995000762e-21	5.1561852565384925e-09	8.673774213328176e-17	1.0089219512772166e-19	2.6191815896606098e-19
G000741765	1.0	1.0	1.39609197961873e-27	1.0	2.3718377807161854e-41	1.5620858547851259e-30	1.2406339112503231e-14	3.900252166574802e-24	4.64257609623695e-25	8.592627795236724e-17	6.911862936382083e-22	6.713262400655067e-19	3.151632321588224e-19	3.269894415241689e-29	4.613355948750465e-26	4.337318956982386e-19	3.957240997541508e-27
G000762875	10.0	1.0	0.0	1.2420807237550478e-25	0.0	3.275020125444608e-32	0.0	0.0	6.388519698856841e-40	1.7484911783382554e-39	0.0	2.6149573462933634e-20	1.0	6.205470838890187e-16	0.0	0.0	6.244340099862461e-40
G001888885	1.0	1.0	3.891405835430017e-42	1.0	5.40644935465446e-28	1.3056669192345427e-34	3.966756512429085e-15	5.0510367972341944e-17	1.60869063704489e-42	2.0293057286738576e-25	2.6883911038071616e-41	3.087991083106993e-24	2.4656698853718143e-27	1.6000954589765917e-28	5.4720705031884107e-42	1.543991405590729e-32	1.238135710093638e-32
G000210055	4.0	1.0	1.5562716923770738e-19	5.664531283799485e-19	2.8938255930613246e-24	8.082919976159235e-28	1.0	7.364433939245369e-15	1.8145009353007745e-14	2.3059241557837154e-19	8.225309002421232e-30	1.5742970620701013e-13	6.895714281838572e-16	3.9860907276644344e-18	3.36916496959236e-29	1.6752734521342273e-14	3.842261886242694e-16
G001418495	1.0	1.0	1.6072725965391367e-34	1.0	1.1896864614617496e-32	2.1725815468799823e-39	9.847288069167765e-17	5.472967334016509e-16	1.9586290552693263e-38	1.8735452661974852e-26	0.0	4.82306591335123e-23	3.842781596066743e-20	7.414239853085584e-23	2.2364905659424443e-39	9.551950967224793e-28	2.3656851728289368e-32
G000242835	7.0	1.0	1.272405630277756e-38	4.354464912966153e-40	5.605193857299268e-45	5.6107990511565676e-42	2.9082274873977553e-21	1.401298464324817e-45	0.0	1.0	9.220403765410864e-41	3.807785646242704e-22	7.613978130703354e-33	2.4958683898626084e-26	0.0	7.271337731381476e-42	3.121761599454849e-37
G001806105	5.0	1.0	6.085106071206146e-36	1.2190980008385323e-25	1.3988327857150651e-11	2.371872681083154e-19	5.987074631316842e-25	1.0	7.964461351679979e-30	2.974065085399897e-26	1.913947000866253e-27	3.4940995936949295e-30	2.1053842139304706e-25	1.8537670704347995e-19	6.655374039566619e-21	3.763014121175164e-26	5.334628730726338e-26
G000248095	2.0	1.0	5.175512812890431e-33	2.3120145247218203e-23	1.0	2.1257841878361795e-34	2.628574169427413e-31	5.368199722206434e-22	1.1210387714598537e-44	3.3801512660338346e-26	8.656722200020472e-31	3.3655572815093476e-28	5.885453550164232e-44	5.296992053678727e-26	2.233415794291149e-29	4.076602010859712e-34	2.7414353200168673e-27
G900107845	8.0	1.0	1.5969337429292048e-40	2.7423081849457427e-31	2.330920662087337e-31	2.882797830365923e-23	9.113677465762246e-18	2.479320857714378e-17	0.0	5.5507103667668084e-27	1.0	2.6204453718037257e-08	5.96304908294372e-18	3.721873755394869e-24	9.628304652463019e-27	1.5858989098862169e-37	1.2484155690554305e-13
G001042525	9.0	1.0	4.384665172326894e-26	9.528343934015692e-18	6.384451300424757e-32	7.036918115217212e-18	2.529574757762649e-22	2.675717523372231e-17	7.551404836535042e-20	3.1067295768380916e-17	4.13401460942668e-18	1.0	7.236260635840042e-12	3.0489148532264476e-12	2.7598500741687904e-12	5.107732760773564e-24	2.4180969523273678e-14
G001788915	12.0	1.0	4.259954368424079e-12	2.143112472798797e-25	4.525473253093337e-33	1.500034490939682e-28	1.3006838317302463e-22	1.6718447809029048e-22	6.058717440450249e-23	1.4591282204033832e-28	4.19273461122549e-38	4.7324720965460914e-29	2.4056003046796107e-16	6.0807046897704e-11	1.0	1.031322329104892e-15	1.3766132771740342e-14
G001779925	0.0	1.0	1.0	1.645881747677682e-14	1.0844197117499653e-34	4.783843581510699e-27	2.6303590669224428e-24	5.1611126526679215e-21	9.421221055350353e-32	2.694198037996515e-22	6.609581161290569e-28	1.734569269800464e-21	1.9008201317203405e-13	5.9005378132083366e-15	3.2591401799564323e-11	2.73870493918036e-21	1.567595616912298e-15
G900116115	6.0	1.0	6.89247915260014e-31	3.127250640781058e-33	1.3309960076508681e-21	2.5472351325256543e-31	1.973578624543365e-21	1.188010588823814e-21	1.0	1.3640665650997837e-23	6.191805217137e-23	2.1369591901051308e-23	3.6449645029695974e-22	1.1859340140961042e-18	3.382627857867921e-26	1.7779926105775596e-23	4.0045942068627064e-25
G000444645	8.0	1.0	1.401298464324817e-45	8.028066793561511e-36	1.2857562475508872e-29	5.472363094307762e-38	6.623759827448493e-30	5.265186134126879e-32	9.528829557408756e-44	8.203032095853405e-22	1.0	1.731888897149366e-24	3.6455569848410727e-25	1.4515694606964326e-17	6.114477129176135e-34	9.337131927489121e-41	1.7937002166374748e-25
G900128755	8.0	1.0	4.6077846428544716e-39	7.709532926252178e-30	1.6191210992957804e-31	5.490615287065285e-39	3.6493898829865797e-29	5.4642449352423e-32	0.0	7.44381090932202e-27	1.0	2.4955328060093096e-13	1.0464692398371956e-22	2.764810560456076e-29	6.3915117603061775e-34	1.7238953074327333e-37	2.265051300113586e-28
G001423045	1.0	1.0	1.5016932808590878e-30	1.0	9.839332523444898e-31	9.440267494463428e-41	3.9435555515554555e-13	1.5198910224166787e-18	2.393847601833748e-30	4.913955334007962e-30	1.211317189605838e-36	7.720624326709249e-31	1.2724327941958876e-26	9.19119700483895e-23	2.0863792294737163e-33	2.370585736684038e-21	1.8497090098889574e-30
G000711975	5.0	1.0	7.921955182539834e-36	6.488206903005608e-25	1.0843910033273444e-26	2.4275290111397396e-10	1.1366410392641199e-17	1.0	1.4387583007313172e-31	1.5091979995556793e-24	5.606439552602622e-21	6.934635707360776e-20	4.047957325917619e-15	1.06884699222803e-25	2.9104567452070375e-22	3.3255134038835465e-26	5.3219139368294e-15
G000482805	4.0	1.0	0.0	4.7635112411705145e-31	1.401298464324817e-45	0.0	1.0	9.133280775380557e-31	0.0	2.6830746352840787e-26	4.4533265196242687e-42	1.0662468804659818e-36	1.4732382563963317e-22	9.172204074140487e-25	0.0	3.117448874941176e-25	4.778003562276506e-36
G001644275	4.0	0.9999991655349731	1.9711855981036433e-14	3.0748079321400723e-13	1.0873366592512462e-25	1.0113122849223507e-24	0.9999991655349731	1.7011598796301541e-09	5.010130077528099e-22	3.296638633932418e-19	1.9260838524751308e-19	8.208439261636613e-09	6.977849125178182e-07	1.2518232495040138e-07	1.407940150159568e-17	1.3174992780778938e-12	6.228109597659294e-19
G001278705	2.0	1.0	1.2215882393829141e-33	3.318414238680957e-35	1.0	1.7923026395372225e-20	3.758218767465934e-28	5.06393484003137e-13	1.934105742696075e-30	3.905518762215429e-26	6.559833294325916e-32	2.2504592962876762e-30	3.844706270965749e-33	1.5544885946058165e-23	3.510275622635174e-24	3.322401584983315e-29	1.1938334583106197e-23
G002018045	14.0	1.0	1.3965732859031138e-39	2.3502566422195535e-19	1.9632191485190687e-42	2.2219798509855585e-27	4.799834249993284e-21	1.7217138969399283e-14	1.0553050936410251e-36	8.246148663139501e-20	8.94539765766716e-30	1.880496571824141e-20	2.1077729783769428e-08	9.13904506865778e-28	1.1917292594218376e-34	3.418602352293735e-32	1.0
G001649505	5.0	1.0	9.864863896840776e-21	2.5468903955795073e-27	3.210004148341411e-13	1.097204194400307e-16	7.2658593748953515e-19	1.0	1.3757904631854524e-27	3.7451664994915785e-28	7.268515462085815e-28	3.127103561752389e-28	6.286283163172317e-25	2.832627014892619e-11	2.033261254676122e-14	1.7171063833426228e-25	3.904938932899001e-18
G000414465	1.0	1.0	5.907418785114568e-26	1.0	1.0145815168854e-31	2.82538930447542e-31	2.824452415638329e-23	2.324717332014432e-28	2.5021882696402745e-34	5.1731654202028e-25	1.2882965250734097e-26	3.9579392472947056e-25	1.1525530455607827e-22	3.384162829005939e-34	1.2862632675805438e-19	3.479366851163005e-35	1.682570014393448e-27
G900112935	2.0	1.0	2.0437243803880675e-25	3.0123481815740422e-27	1.0	8.405370648166969e-17	1.3387084932507959e-24	1.1497358620715659e-11	5.560355732077091e-26	1.0896403680251577e-19	2.6625374813221054e-28	3.0293731958227354e-24	1.3671695964992023e-18	6.452536105554118e-19	1.0590204035704321e-19	1.4093053319884478e-24	1.3849178943187666e-24
G900097105	11.0	1.0	1.8492833560193473e-25	8.280170993302249e-10	9.744702149877872e-34	1.923159785165627e-21	1.127955684115613e-23	4.168813257381283e-15	2.0382731960588707e-11	8.212774187244974e-21	8.546519333917059e-42	3.242692572791306e-13	6.253042084125582e-09	1.0	3.536132220371968e-10	1.6176633572301403e-17	1.26980444134227e-19
G000759655	7.0	1.0	0.0	3.583270392473933e-37	3.302580220720729e-41	0.0	5.3218004965527636e-27	5.605193857299268e-44	0.0	1.0	5.453853623152188e-42	2.8217746607210603e-13	7.36602568035613e-25	7.611403330115455e-23	0.0	2.802596928649634e-45	1.2767630574902603e-29
G000014465	2.0	1.0	8.415451404393673e-38	5.413200509481515e-27	1.0	2.6857671968713585e-34	4.059446032742394e-23	1.6190676134500162e-21	9.904377545847807e-42	4.244176194158985e-25	7.078984214776181e-30	1.0453693515381257e-27	3.187047366232541e-39	1.9006368794603667e-30	2.8193601939500525e-31	4.969317262310221e-31	1.9048821302885874e-31
G000981645	6.0	0.9999943971633911	1.569896834115176e-26	1.7716428798248185e-22	1.8356950481315912e-20	8.034089991490072e-24	9.445374299388402e-23	2.2330460283001903e-17	0.9999943971633911	2.4364723405991567e-25	3.478130897588175e-21	3.4377218411339727e-13	1.832995841470557e-18	5.563690592680359e-06	1.6887255099035832e-25	4.917475583319952e-17	1.7444364682207134e-21
G001039615	14.0	1.0	2.760424290846393e-38	9.646865609709057e-28	1.0299376853250714e-24	3.240797300132282e-30	2.420046530919225e-27	3.2560234351308473e-17	1.8098153241381055e-35	3.9090184067343534e-20	1.1253648770139567e-29	1.5344317202120186e-18	1.894525021971838e-25	1.1367253908455262e-21	6.730582700362295e-23	1.448510091952315e-25	1.0
G000733515	5.0	1.0	6.944280425864281e-25	1.3913949156671742e-23	7.234888244056492e-10	8.666308332582178e-15	2.5830918892570665e-13	1.0	5.0041543236424176e-21	7.049146491648706e-17	1.790006890219961e-20	1.1872777948505908e-19	1.7409688963967356e-18	2.7940503244394677e-08	6.750608405899948e-17	8.079693428264836e-18	1.2970991268098353e-18
G000191145	8.0	1.0	1.042225541930833e-39	4.809313619839231e-27	7.235127159446563e-20	1.1394637443180285e-38	1.637542058313438e-19	1.706635364358677e-21	1.0240582678602474e-37	1.3351093429808567e-22	1.0	5.892940757763754e-13	1.1770641563876981e-18	1.099155219816202e-18	1.2164633440820501e-26	2.792339190714712e-35	9.320057315377667e-25
G001894865	4.0	1.0	3.36879819948573e-33	2.0959843582968318e-10	2.5570673807249427e-24	1.3930278250772098e-27	1.0	8.147369565510031e-21	1.1159710637848901e-32	5.52862318271155e-21	2.886493087748536e-32	1.2026917585923364e-16	8.152343958295287e-21	1.6820690291284542e-20	3.221927848614414e-36	7.067047341848844e-18	1.8140431947313363e-30
G001909285	5.0	1.0	2.5352249266646402e-23	3.979117437826554e-33	3.3264428989099315e-09	1.6862934309297342e-31	1.4063072661181554e-26	1.0	1.3355698195216569e-34	2.3780034939592146e-41	1.7620977864268493e-39	7.764594790823811e-42	7.490495663391839e-35	6.911532714276777e-26	6.613169496185053e-26	9.162132292533078e-25	3.4858616296428536e-36
G001012675	2.0	1.0	5.635784202775479e-40	3.043455709653684e-33	1.0	5.9185633631963384e-33	5.27873966122466e-25	3.019611576468497e-17	0.0	5.566390339703048e-31	8.331015909380526e-34	6.176870165265874e-31	4.757311503966705e-34	5.5153245141146265e-31	3.0391885976359478e-24	4.099141582390851e-31	5.546609707544098e-25
G000023065	8.0	1.0	3.57746753706045e-36	8.047205531270518e-27	2.826328712540823e-30	4.272241923389965e-34	3.2750011077599367e-21	4.20193270809184e-27	0.0	1.914960680461122e-21	1.0	1.6499388660884406e-11	2.7203434211110993e-17	1.5630614468160733e-25	4.444118254153789e-29	2.167564857015853e-32	6.59690769966215e-29
G001308105	11.0	1.0	8.094935621970674e-25	2.096166166252529e-27	1.2341215499273516e-19	1.0588840764506651e-17	9.722206118276682e-18	1.4121664899126795e-19	3.4419175842792527e-11	2.2307223295527045e-24	7.979386432017521e-24	1.815447213597865e-24	2.8503922710480764e-19	1.0	9.787835689514801e-13	6.977275372930605e-28	1.4571810368467687e-21
G000768065	9.0	1.0	7.006492321624085e-45	3.4360353637473617e-29	5.277734536321906e-32	1.0621189107869208e-35	1.3215970629275707e-19	3.8878131489762926e-27	1.447634763439525e-36	1.3080262447402068e-17	1.7249732691376554e-23	1.0	6.113987624448415e-19	1.670755902706215e-28	0.0	1.9762012976545638e-35	2.5643775265109274e-29
G001775785	0.0	1.0	1.0	2.1895058460906265e-23	1.4870296769161913e-25	5.455026844900496e-29	4.35532926385708e-17	5.44948194814586e-26	7.04039640278106e-29	1.527060875332272e-20	2.848554580558713e-27	7.913373478617795e-22	1.4286087977822513e-22	6.348020180796818e-18	2.0938953966976454e-13	1.1995791014455961e-26	7.310788723841935e-19
G001742785	13.0	1.0	1.3270126402473495e-19	7.939819436986737e-25	1.0386203166666433e-34	3.102832268443562e-25	1.5868696202232932e-19	3.2215156520769646e-25	1.1591769023226445e-20	7.453106063531214e-26	2.1435898026918733e-37	3.648772776321206e-24	7.224292515138796e-19	1.4419741510324387e-14	1.2644325919478748e-29	1.0	2.904679658051727e-21
G001824325	0.0	1.0	1.0	2.8115920719465695e-18	1.9607171743783518e-28	1.0291284045836626e-17	8.089675847602895e-13	7.021803640843477e-23	1.4317418806674603e-20	3.057961365144373e-22	2.3452256159966718e-17	1.9424425609648743e-11	2.1019051435347894e-14	1.5883675485994786e-09	2.8093642967519372e-09	7.24809401687955e-17	1.9434700024431248e-14
G000235885	6.0	1.0	1.103516442936362e-25	1.1331833207827097e-37	0.0	1.4343257936530105e-30	7.507994137685052e-30	4.415546221589407e-35	1.0	1.793662034335766e-42	0.0	5.058020438143571e-38	2.5447299852445813e-38	1.588742443806994e-25	1.3552229701844821e-31	1.071095666954387e-33	1.575415666482521e-34
G000147675	3.0	1.0	9.258258938138785e-25	6.487019174305184e-25	1.763892786858956e-24	1.0	3.464161319538189e-21	9.276488711544674e-20	2.2415800631407468e-25	3.5814265235881384e-29	7.006492321624085e-45	5.983298113807492e-28	1.6734327263506785e-23	3.001113713285867e-23	3.4060607919460264e-28	2.9670354649166223e-21	2.1271994029857364e-23
G000417585	11.0	1.0	9.26673919286991e-25	2.345256763547261e-21	3.7441504510752927e-29	1.2872917629075246e-30	4.615483408004233e-27	7.339202636377073e-20	3.0017054736714695e-18	7.51870201837321e-18	4.166492942967947e-22	8.809232436937132e-15	6.510646618920765e-17	1.0	4.3863616670073783e-23	2.9390983283005675e-21	3.9006253679842715e-16
G000717475	10.0	1.0	2.306205655685925e-19	5.145772270777566e-16	2.5634894390778803e-35	4.280711084681151e-33	7.468533479992144e-33	1.1004824197999335e-23	1.7576828711167544e-28	6.028877849798701e-25	2.2572297110195547e-34	1.1360543629750236e-27	1.0	1.1454859161180269e-17	6.552095308888041e-35	1.0292532468006911e-26	4.2119467734306755e-27
G000225525	1.0	1.0	1.401298464324817e-45	1.0	3.938816807152597e-37	2.2420775429197073e-44	1.0058335473279776e-24	5.435825927711772e-24	0.0	5.983702965346661e-30	0.0	4.517134471317262e-29	6.688309325557231e-28	4.94554848441795e-30	0.0	9.326056494905986e-35	4.475964216055743e-38
G000970125	13.0	1.0	4.8010025520351886e-30	2.4061203626029543e-26	1.1284218544571684e-28	7.821341141521915e-19	1.1697194956517479e-17	6.533864771971693e-23	3.6610178854997174e-22	1.3031902123304327e-32	8.687478510124638e-33	2.2534368131927335e-33	1.4772012009878904e-13	1.0963709919128945e-17	1.8818867593093066e-22	1.0	3.8686173163965116e-16
G001421015	5.0	1.0	4.4037947471670514e-32	1.1554951813161545e-27	8.85534625864489e-25	5.305264720083896e-18	5.868489724424568e-20	1.0	1.3017324282918015e-35	4.354848868745378e-39	8.772385297650539e-21	6.878656455754104e-33	1.4157515535088878e-29	3.892696453038063e-19	7.151614052511529e-16	1.859103372661633e-30	4.542757759088513e-23
G000450985	5.0	1.0	1.2636267106367703e-30	9.890984548693928e-27	2.812621911809198e-18	8.798847872526494e-09	1.2142379705499096e-26	1.0	1.8483807265804514e-25	2.1482198541220373e-25	9.032326762656231e-29	9.823593518948172e-36	3.737430209197241e-21	1.089034809778223e-17	1.3919137593452994e-25	2.288071744278585e-22	3.700831852172327e-26
